Task/Step,Start Date,End Date,Status,Duration,Average Time
Reconciliation for IBM PVU,3/18/2019 6:54:35 am,3/18/2019 6:54:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 6:24:32 am,3/18/2019 6:24:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 5:54:29 am,3/18/2019 5:54:30 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 5:24:31 am,3/18/2019 5:24:33 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 4:54:29 am,3/18/2019 4:54:31 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 4:24:28 am,3/18/2019 4:24:30 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 3:54:10 am,3/18/2019 3:54:12 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 3:24:12 am,3/18/2019 3:24:38 am,Completed,0:00:26,
Reconciliation for IBM PVU,3/18/2019 2:53:53 am,3/18/2019 2:53:54 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 2:23:56 am,3/18/2019 2:24:00 am,Completed,0:00:04,
Reconciliation for IBM PVU,3/18/2019 1:53:52 am,3/18/2019 1:53:53 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 1:23:49 am,3/18/2019 1:23:52 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/18/2019 12:54:23 am,3/18/2019 12:55:10 am,Completed,0:00:47,
Reconciliation for IBM PVU,3/18/2019 12:23:33 am,3/18/2019 12:23:34 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 11:53:30 pm,3/17/2019 11:53:32 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 11:23:33 pm,3/17/2019 11:23:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 10:53:30 pm,3/17/2019 10:53:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 10:23:32 pm,3/17/2019 10:23:33 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 9:53:29 pm,3/17/2019 9:53:31 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 9:23:26 pm,3/17/2019 9:23:28 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 8:53:29 pm,3/17/2019 8:53:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 8:23:26 pm,3/17/2019 8:23:27 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 7:53:28 pm,3/17/2019 7:53:29 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 7:23:25 pm,3/17/2019 7:23:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 6:53:22 pm,3/17/2019 6:53:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 6:23:25 pm,3/17/2019 6:23:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 5:53:22 pm,3/17/2019 5:53:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 5:23:24 pm,3/17/2019 5:23:25 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 4:53:21 pm,3/17/2019 4:53:22 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 4:23:18 pm,3/17/2019 4:23:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 3:53:21 pm,3/17/2019 3:53:22 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 3:23:18 pm,3/17/2019 3:23:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 2:53:15 pm,3/17/2019 2:53:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 2:23:17 pm,3/17/2019 2:23:18 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 1:53:14 pm,3/17/2019 1:53:15 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 1:23:17 pm,3/17/2019 1:23:18 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 12:53:14 pm,3/17/2019 12:53:15 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 12:23:11 pm,3/17/2019 12:23:12 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 11:53:13 am,3/17/2019 11:53:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 11:23:11 am,3/17/2019 11:23:12 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 10:53:13 am,3/17/2019 10:53:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 10:23:10 am,3/17/2019 10:23:11 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 9:53:07 am,3/17/2019 9:53:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 9:23:09 am,3/17/2019 9:23:10 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 8:53:06 am,3/17/2019 8:53:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 8:23:08 am,3/17/2019 8:23:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 7:53:05 am,3/17/2019 7:53:07 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 7:23:03 am,3/17/2019 7:23:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 6:53:05 am,3/17/2019 6:53:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 6:23:02 am,3/17/2019 6:23:05 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/17/2019 5:53:05 am,3/17/2019 5:53:07 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 5:23:28 am,3/17/2019 5:24:28 am,Completed,0:01:00,
Reconciliation for IBM PVU,3/17/2019 4:53:13 am,3/17/2019 4:54:10 am,Completed,0:00:57,
Reconciliation for IBM PVU,3/17/2019 4:23:05 am,3/17/2019 4:24:06 am,Completed,0:01:01,
Reconciliation for IBM PVU,3/17/2019 3:52:44 am,3/17/2019 3:53:46 am,Completed,0:01:02,
Reconciliation for IBM PVU,3/17/2019 3:21:47 am,3/17/2019 3:21:50 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/17/2019 2:51:44 am,3/17/2019 2:51:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/17/2019 2:21:46 am,3/17/2019 2:21:48 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/17/2019 1:51:47 am,3/17/2019 1:51:51 am,Completed,0:00:04,
Reconciliation for IBM PVU,3/17/2019 1:21:43 am,3/17/2019 1:21:49 am,Completed,0:00:06,
Reconciliation for IBM PVU,3/17/2019 12:52:00 am,3/17/2019 12:52:41 am,Completed,0:00:41,
Reconciliation for IBM PVU,3/17/2019 12:21:29 am,3/17/2019 12:21:30 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 11:51:31 pm,3/16/2019 11:51:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 11:21:28 pm,3/16/2019 11:21:29 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 10:51:25 pm,3/16/2019 10:51:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 10:21:28 pm,3/16/2019 10:21:28 pm,Completed,0:00:00,
Reconciliation for IBM PVU,3/16/2019 9:51:25 pm,3/16/2019 9:51:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 9:21:22 pm,3/16/2019 9:21:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 8:51:24 pm,3/16/2019 8:51:25 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 8:21:21 pm,3/16/2019 8:21:23 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 7:51:23 pm,3/16/2019 7:51:25 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 7:21:21 pm,3/16/2019 7:21:22 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 6:51:18 pm,3/16/2019 6:51:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 6:21:20 pm,3/16/2019 6:21:21 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 5:51:19 pm,3/16/2019 5:51:20 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 5:21:16 pm,3/16/2019 5:21:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 4:51:18 pm,3/16/2019 4:51:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 4:21:15 pm,3/16/2019 4:21:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 3:51:13 pm,3/16/2019 3:51:14 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 3:21:15 pm,3/16/2019 3:21:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 2:51:12 pm,3/16/2019 2:51:14 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 2:21:15 pm,3/16/2019 2:21:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 1:51:12 pm,3/16/2019 1:51:14 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 1:21:09 pm,3/16/2019 1:21:10 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 12:51:11 pm,3/16/2019 12:51:13 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 12:21:08 pm,3/16/2019 12:21:09 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 11:51:06 am,3/16/2019 11:51:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 11:21:08 am,3/16/2019 11:21:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 10:51:05 am,3/16/2019 10:51:07 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 10:21:08 am,3/16/2019 10:21:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 9:51:05 am,3/16/2019 9:51:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 9:21:02 am,3/16/2019 9:21:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 8:51:04 am,3/16/2019 8:51:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 8:21:02 am,3/16/2019 8:21:04 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 7:51:04 am,3/16/2019 7:51:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 7:21:00 am,3/16/2019 7:21:02 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 6:50:58 am,3/16/2019 6:50:59 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 6:21:00 am,3/16/2019 6:21:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 5:50:57 am,3/16/2019 5:50:59 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 5:21:29 am,3/16/2019 5:21:49 am,Completed,0:00:20,
Reconciliation for IBM PVU,3/16/2019 4:51:13 am,3/16/2019 4:52:01 am,Completed,0:00:48,
Reconciliation for IBM PVU,3/16/2019 4:20:59 am,3/16/2019 4:21:41 am,Completed,0:00:42,
Reconciliation for IBM PVU,3/16/2019 3:50:38 am,3/16/2019 3:51:18 am,Completed,0:00:40,
Reconciliation for IBM PVU,3/16/2019 3:19:49 am,3/16/2019 3:19:51 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/16/2019 2:49:51 am,3/16/2019 2:49:52 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 2:19:49 am,3/16/2019 2:19:52 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/16/2019 1:49:46 am,3/16/2019 1:49:47 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 1:19:48 am,3/16/2019 1:19:49 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/16/2019 12:50:16 am,3/16/2019 12:51:06 am,Completed,0:00:50,
Reconciliation for IBM PVU,3/16/2019 12:19:27 am,3/16/2019 12:19:28 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 11:49:29 pm,3/15/2019 11:49:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 11:19:26 pm,3/15/2019 11:19:28 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/15/2019 10:49:24 pm,3/15/2019 10:49:25 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 10:19:26 pm,3/15/2019 10:19:27 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 9:49:23 pm,3/15/2019 9:49:24 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 9:19:26 pm,3/15/2019 9:19:26 pm,Completed,0:00:00,
Reconciliation for IBM PVU,3/15/2019 8:49:23 pm,3/15/2019 8:49:24 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 8:19:20 pm,3/15/2019 8:19:21 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 7:49:22 pm,3/15/2019 7:49:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 7:19:19 pm,3/15/2019 7:19:20 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 6:49:21 pm,3/15/2019 6:49:22 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 6:19:18 pm,3/15/2019 6:19:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 5:49:16 pm,3/15/2019 5:49:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 5:19:18 pm,3/15/2019 5:19:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 4:49:15 pm,3/15/2019 4:49:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 4:19:17 pm,3/15/2019 4:19:18 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 3:49:15 pm,3/15/2019 3:49:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 3:19:12 pm,3/15/2019 3:19:13 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 2:49:14 pm,3/15/2019 2:49:15 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 2:19:11 pm,3/15/2019 2:19:12 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 1:49:09 pm,3/15/2019 1:49:10 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 1:19:11 pm,3/15/2019 1:19:12 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 12:49:08 pm,3/15/2019 12:49:10 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/15/2019 12:19:11 pm,3/15/2019 12:19:12 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 11:49:08 am,3/15/2019 11:49:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 11:19:05 am,3/15/2019 11:19:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 10:49:09 am,3/15/2019 10:49:10 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 10:19:05 am,3/15/2019 10:19:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 9:49:02 am,3/15/2019 9:49:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 9:19:04 am,3/15/2019 9:19:06 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/15/2019 8:49:01 am,3/15/2019 8:49:02 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 8:19:03 am,3/15/2019 8:19:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 7:49:00 am,3/15/2019 7:49:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 7:19:03 am,3/15/2019 7:19:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 6:49:00 am,3/15/2019 6:49:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 6:18:57 am,3/15/2019 6:18:58 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 5:49:00 am,3/15/2019 5:49:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 5:18:57 am,3/15/2019 5:18:58 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 4:48:54 am,3/15/2019 4:48:55 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 4:18:56 am,3/15/2019 4:18:57 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 3:48:53 am,3/15/2019 3:48:54 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 3:18:56 am,3/15/2019 3:18:57 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 2:48:53 am,3/15/2019 2:48:54 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 2:18:50 am,3/15/2019 2:18:51 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 1:48:53 am,3/15/2019 1:48:54 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 1:18:50 am,3/15/2019 1:18:51 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/15/2019 12:49:18 am,3/15/2019 12:50:06 am,Completed,0:00:48,
Reconciliation for IBM PVU,3/15/2019 12:18:33 am,3/15/2019 12:18:34 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 11:48:36 pm,3/14/2019 11:48:37 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 11:18:33 pm,3/14/2019 11:18:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 10:48:30 pm,3/14/2019 10:48:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 10:18:32 pm,3/14/2019 10:18:33 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 9:48:29 pm,3/14/2019 9:48:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 9:18:32 pm,3/14/2019 9:18:33 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 8:48:29 pm,3/14/2019 8:48:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 8:18:26 pm,3/14/2019 8:18:27 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 7:48:28 pm,3/14/2019 7:48:29 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 7:18:25 pm,3/14/2019 7:18:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 6:48:27 pm,3/14/2019 6:48:29 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 6:18:25 pm,3/14/2019 6:18:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 5:48:22 pm,3/14/2019 5:48:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 5:18:24 pm,3/14/2019 5:18:25 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 4:48:22 pm,3/14/2019 4:48:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 4:18:19 pm,3/14/2019 4:18:20 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 3:48:21 pm,3/14/2019 3:48:22 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 3:18:18 pm,3/14/2019 3:18:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 2:48:16 pm,3/14/2019 2:48:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 2:18:18 pm,3/14/2019 2:18:20 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 1:48:16 pm,3/14/2019 1:48:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 1:18:18 pm,3/14/2019 1:18:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 12:48:15 pm,3/14/2019 12:48:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 12:18:12 pm,3/14/2019 12:18:13 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 11:48:14 am,3/14/2019 11:48:16 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 11:18:11 am,3/14/2019 11:18:13 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 10:48:13 am,3/14/2019 10:48:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 10:18:11 am,3/14/2019 10:18:12 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 9:48:08 am,3/14/2019 9:48:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 9:18:10 am,3/14/2019 9:18:11 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 8:48:08 am,3/14/2019 8:48:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 8:18:05 am,3/14/2019 8:18:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 7:48:07 am,3/14/2019 7:48:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 7:18:05 am,3/14/2019 7:18:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 6:48:07 am,3/14/2019 6:48:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 6:18:04 am,3/14/2019 6:18:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 5:48:02 am,3/14/2019 5:48:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 5:18:16 am,3/14/2019 5:18:25 am,Completed,0:00:09,
Reconciliation for IBM PVU,3/14/2019 4:47:24 am,3/14/2019 4:47:26 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 3:46:06 am,3/14/2019 3:46:08 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 3:16:08 am,3/14/2019 3:16:10 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/14/2019 2:46:06 am,3/14/2019 2:46:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 2:16:03 am,3/14/2019 2:16:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 1:46:05 am,3/14/2019 1:46:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 1:16:02 am,3/14/2019 1:16:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/14/2019 12:46:19 am,3/14/2019 12:47:18 am,Completed,0:00:59,
Reconciliation for IBM PVU,3/14/2019 12:15:36 am,3/14/2019 12:15:38 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 11:45:34 pm,3/13/2019 11:45:35 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 11:15:31 pm,3/13/2019 11:15:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 10:45:33 pm,3/13/2019 10:45:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 10:15:31 pm,3/13/2019 10:15:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 9:45:27 pm,3/13/2019 9:45:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 9:15:24 pm,3/13/2019 9:15:26 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 8:45:27 pm,3/13/2019 8:45:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 8:15:24 pm,3/13/2019 8:15:25 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 7:45:26 pm,3/13/2019 7:45:27 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 7:15:23 pm,3/13/2019 7:15:24 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 6:45:20 pm,3/13/2019 6:45:22 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 6:15:23 pm,3/13/2019 6:15:24 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 5:45:20 pm,3/13/2019 5:45:21 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 5:15:17 pm,3/13/2019 5:15:18 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 4:45:16 pm,3/13/2019 4:45:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 4:15:18 pm,3/13/2019 4:15:20 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 3:45:16 pm,3/13/2019 3:45:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 3:15:18 pm,3/13/2019 3:15:19 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 2:45:15 pm,3/13/2019 2:45:16 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 2:15:13 pm,3/13/2019 2:15:14 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 1:45:15 pm,3/13/2019 1:45:17 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 1:15:11 pm,3/13/2019 1:15:13 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 12:45:09 pm,3/13/2019 12:45:10 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 12:15:11 pm,3/13/2019 12:15:12 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 11:45:08 am,3/13/2019 11:45:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 11:15:05 am,3/13/2019 11:15:07 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 10:45:08 am,3/13/2019 10:45:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 10:15:05 am,3/13/2019 10:15:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 9:45:08 am,3/13/2019 9:45:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 9:15:05 am,3/13/2019 9:15:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 8:45:02 am,3/13/2019 8:45:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 8:15:04 am,3/13/2019 8:15:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 7:45:01 am,3/13/2019 7:45:02 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 7:14:59 am,3/13/2019 7:15:00 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 6:45:01 am,3/13/2019 6:45:02 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 6:14:58 am,3/13/2019 6:14:59 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 5:45:00 am,3/13/2019 5:45:03 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/13/2019 5:15:12 am,3/13/2019 5:15:28 am,Completed,0:00:16,
Reconciliation for IBM PVU,3/13/2019 4:45:01 am,3/13/2019 4:45:24 am,Completed,0:00:23,
Reconciliation for IBM PVU,3/13/2019 4:14:55 am,3/13/2019 4:15:17 am,Completed,0:00:22,
Reconciliation for IBM PVU,3/13/2019 3:44:38 am,3/13/2019 3:45:19 am,Completed,0:00:41,
Reconciliation for IBM PVU,3/13/2019 3:13:38 am,3/13/2019 3:13:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 2:43:35 am,3/13/2019 2:43:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 2:13:33 am,3/13/2019 2:13:34 am,Completed,0:00:01,
